REC_ID,REC2_ID,CULTURE,SEX,AGE,DATE_OF_BIRTH,TITLE,GIVEN_NAME,SURNAME,STATE,SUBURB,POSTCODE,STREET_NUMBER,ADDRESS_1,ADDRESS_2,PHONE_NUMBER,SOC_SEC_ID,BLOCKING_NUMBER,FAMILY_ROLE,ID
"
rec-9820-org",rec-56715-org," tur"," f"," 25"," 19910917"," "," isabella"," guzey"," sa"," eastwood"," 7009"," 5"," cleland street"," "," 7 59110351"," 8148121"," 1"," NoRole",1249
"
rec-86084-org",rec-73207-org," nor"," f"," 29"," 19871111"," "," charlize"," myklebust"," "," nunawading"," 6355"," 24"," baracchi crescent"," "," 03 46919708"," 5059316"," 8"," NoRole",1250
"
rec-64695-org",rec-35549-org," eng"," f"," 30"," 19860613"," "," lily"," bateson"," wa"," usher"," 2500"," 17"," davenport street"," "," 618 84223929"," 8615705"," 8"," NoRole",1251
"
rec-1756-org",rec-88582-org," dut"," f"," 31"," 19850521"," mr"," rhys"," rouestoff"," nsw"," berowra waters"," 2484"," 127"," badimara street"," rowethorpe"," 02 59726003"," 7221266"," 6"," NoRole",1252
"
rec-99184-dup-1",rec-59811-org," unk"," "," 35"," 19810327"," mr"," kloe"," scoby"," wa"," conkord"," 3043"," 11"," goodchild street"," karami"," 618 04935794"," 4948461"," 4"," NoRole",1253
"
rec-14431-org",rec-81300-org," unk"," f"," 20"," 19961220"," "," isabelle"," strangway"," sa"," stenhouse bay"," 2176"," 9"," bainbridge close"," "," 7 15503090"," 8197968"," 8"," NoRole",1254
"
rec-71102-org",rec-2805-org," ara"," f"," 27"," 19891213"," "," tarshya"," mahwish"," tas"," "," 5097"," 580"," gascoyne circuit"," "," 07 13645543"," 6089694"," 9"," NoRole",1255
"
rec-3465-dup-0",rec-20404-org," afr"," f"," "," 19700220"," "," peo"," plessis"," nsw"," marulan"," 3156"," 3"," withnell circuit"," "," "," 3531580"," 4"," NoRole",1256
"
rec-82233-org",rec-93062-org," chi"," f"," 15"," 20010122"," mr"," michael"," to"," vic"," everton"," 2444"," 16"," fawkner street"," "," 8 22106434"," 4057773"," 6"," NoRole",1257
"
rec-87183-org",rec-73111-org," eng"," f"," 33"," 19830809"," "," jonah"," steed"," sa"," wallaroo"," 4022"," 17"," chandler street"," "," 07 13000764"," 3284137"," 8"," NoRole",1258
"
rec-30221-org",rec-25847-org," unk"," f"," 26"," 19901007"," "," elizabeth"," streich"," wa"," kojaneerup"," 2756"," 33"," pridham street"," "," 618 47993819"," 1555895"," 9"," NoRole",1259
"
rec-93670-dup-0",rec-32210-org," afr"," f"," 2 "," 19900415"," mr"," abi "," "," nsw"," dundas valley"," 2122"," 32"," macquarie place"," "," 612 47489010"," 5114076"," 9"," NoRole",1260
"
rec-59473-org",rec-45223-org," unk"," f"," 30"," 19860718"," "," keely"," abadi"," nsw"," wyndham"," 3108"," 47"," bulloo place"," "," 2 04007170"," 7264517"," 5"," NoRole",1261
"
rec-11191-org",rec-16933-org," unk"," m"," 24"," 19920101"," "," isabelle"," aaternir"," "," north sydney"," 5169"," 56"," outtrim avenue"," "," 02 29517810"," 9083503"," 6"," NoRole",1262
"
rec-13539-dup-0",rec-94744-org," usa"," "," "," 19250405"," cpt"," matthew"," rutledge"," vi "," neerim"," 2233"," 1"," pooleplace"," kincumber nautical vlge"," 8 06623439"," 6406265"," 6"," NoRole",1263
"
rec-30602-org",rec-14896-org," "," f"," 39"," 19770612"," "," grace"," badger"," tas"," rossarden"," 3121"," 82"," cromwell circuit"," "," 02 88436442"," 3858025"," 0"," NoRole",1264
"
rec-73906-org",rec-37060-org," pak"," "," "," 19720815"," "," kira"," jamili"," tas"," mitcham"," 3015"," 16"," ellerston avenue"," "," 617 95073180"," 9145537"," 3"," NoRole",1265
"
rec-15615-dup-1",rec-26595-org," swe"," "," "," 19680426"," "," chloe"," forsman"," nsw"," galong"," 4109"," 67"," hopegooj place"," "," 612 34261844"," 6352222"," 9"," NoRole",1266
"
rec-65521-org",rec-18333-org," chi"," f"," 36"," 19800120"," "," kai"," meng"," sa"," nailsworth"," 4343"," 1"," limbunya street"," goldenvale farm"," 07 86447470"," 9433202"," 3"," NoRole",1267
"
rec-42580-dup-0",rec-30931-org," cze"," "," 32"," 19840828"," "," alison"," wira"," vic"," clarendon"," 1330"," 89"," masters place"," "," 08 40814086"," 5425426"," 1"," NoRole",1268
"
rec-10524-org",rec-53737-org," unk"," f"," 9"," 20070428"," ms"," jacqueline"," scirri"," vic"," doveton"," 6430"," 42"," morgan crescent"," peridon vlge"," 08 99668399"," 5544204"," 3"," NoRole",1269
"
rec-51744-org",rec-92914-org," cze"," m"," 28"," 19880826"," "," hannah"," scuka"," nsw"," atherton"," 4454"," 13"," langridge street"," "," 2 59253073"," 2103795"," 2"," NoRole",1270
"
rec-57672-org",rec-7581-org," ind"," "," 29"," 19871027"," ms"," jordan"," ramprakesh"," nsw"," rosedale"," 4312"," 95"," albermarle place"," glenoak"," 612 25408650"," 4360649"," 7"," NoRole",1271
"
rec-73616-org",rec-75515-org," unk"," f"," 9"," 20070303"," "," cooper"," abat"," nsw"," bombala"," 3123"," 181"," manning street"," villa 2"," 612 78737591"," 7801686"," 6"," NoRole",1272
"
rec-50402-dup-1",rec-93650-org," chi"," f"," 29"," 19870225"," dr"," alexandra"," chew"," nsw"," huskisson"," 2323"," 393"," parkin street"," albion"," 2 11076215"," 1346879"," 4"," NoRole",1273
"
rec-50010-org",rec-57255-org," unk"," m"," 23"," "," "," jaxson"," scorsone"," vic"," silverwater"," 2360"," 53"," rumker place"," "," 08 20555147"," 5797972"," 6"," NoRole",1274
"
rec-79799-dup-0",rec-38747-org," eng"," "," 36"," 19801202"," mr"," william"," derricks"," nsw"," viddletown"," 3016"," 198"," archibalt street"," llcuttah"," 02 10748795"," 7360665"," 1"," NoRole",1275
"
rec-38057-dup-0",rec-72822-org," eng"," f"," "," 19270830"," "," haylee"," haroldson"," nztw"," leichhardt"," 2031"," 147"," chubb street"," "," 08 01426404"," 5343333"," 7"," NoRole",1276
"
rec-96141-org",rec-93105-org," ind"," f"," 27"," 19890220"," "," ethan"," sreekanthan"," "," alice springs"," 2340"," 2"," clayton place"," boxgrove"," 02 06781213"," 6341758"," 0"," NoRole",1277
"
rec-86500-org",rec-83491-org," "," f"," "," 19450511"," mr"," keeley"," white"," wa"," gascoyne river"," 2150"," 17"," "," rowethorpe"," 8 53626330"," 4636231"," 9"," NoRole",1278
"
rec-21869-org",rec-47444-org," ind"," f"," 33"," 19831115"," mr"," jassim"," koganti"," act"," symonston"," 6163"," 93"," maclagan street"," kawana shoppingworld medical centre"," 612 44336311"," 9142062"," 7"," NoRole",1279
"
rec-75022-org",rec-59766-org," eng"," f"," "," 19990312"," ms"," stephanie"," elliston"," vic"," hepburn springs"," 4570"," 1"," callister crescent"," "," 618 21689630"," 4823333"," 4"," NoRole",1280
"
rec-25380-org",rec-65985-org," unk"," f"," 31"," 19850422"," "," louise"," strawbridge"," vic"," lancaster"," 3714"," 61"," rymill place"," wilga farm"," 618 84587720"," 3672449"," 2"," NoRole",1281
"
rec-38154-org",rec-5069-org," eng"," f"," 29"," 19870626"," "," ruby"," hameldon"," "," prospect"," 4560"," 4"," hannan crescent"," pacific regis"," 04 29462740"," 7778055"," 4"," NoRole",1282
"
rec-95840-org",rec-6008-org," ser"," f"," 43"," 19731001"," "," toby"," poturak"," nsw"," werrington"," 2097"," 115"," wynter place"," "," "," 5646290"," 9"," NoRole",1283
"
rec-4474-org",rec-54556-org," usa"," m"," 38"," 19780223"," "," talena"," benson"," qld"," manunda"," 2284"," 67"," waldock street"," "," 3 78628690"," 5123440"," 9"," NoRole",1284
"
rec-72412-org",rec-29993-org," swe"," m"," 24"," 19921105"," mr"," thomas"," akraka"," "," concord"," 3500"," 13"," fullerton crescent"," yooringa"," 07 73927346"," 1365084"," 4"," NoRole",1285
"
rec-25255-dup-0",rec-42697-org," unk"," "," 26"," 19900721"," "," talia"," streckfuss"," nsw"," surry hills"," 4825"," 8"," hytten place"," montrose"," 04 42773143"," 5157932"," 6"," NoRole",1286
"
rec-68265-dup-1",rec-57244-org," ind"," "," 33"," "," mr"," ayden"," jyodiradha"," act"," black mountain"," 2000"," 8"," mountain creek road"," blck 1089"," 02 55071579"," 3154497"," 5"," NoRole",1287
"
rec-46503-org",rec-23295-org," usa"," f"," 10"," 20061128"," "," meg"," johns"," "," newcastle"," 2086"," 6"," scotney place"," young retirement village"," 04 83830650"," 6768385"," 3"," NoRole",1288
"
rec-28050-org",rec-78397-org," unk"," m"," 11"," 20051205"," mr"," emma"," aarcy"," nsw"," myrtleford"," 3167"," 1"," temperley street"," brandywine stud"," 612 58415438"," 7645087"," 3"," NoRole",1289
"
rec-57463-dup-1",rec-35410-org," eng"," m"," 28"," 19880923"," "," gabriel"," trefis"," nsw"," pokolpin"," 4700"," "," edlington street"," kimberley land caravan park"," 03 95409985"," 3805801"," 2"," NoRole",1290
"
rec-36348-org",rec-57409-org," chi"," "," 25"," "," "," sophie"," mau"," nsw"," dyers crossing"," 4030"," 70"," "," rosedale"," 02 18743999"," 3964140"," 1"," NoRole",1291
"
rec-94922-dup-0",rec-2897-org," eng"," f"," 29"," 19870907"," ms"," ckonnor"," danielson"," qld"," east nanango"," 3996"," 29"," weddin circuit"," "," 03 67889387"," 9076217"," 2"," NoRole",1292
"
rec-68117-org",rec-74350-org," ger"," f"," "," 19140508"," ms"," montana"," grbech"," nsw"," pimlico"," 3192"," 10"," lowanna street"," glenview"," 2 25752878"," 2914030"," 0"," NoRole",1293
"
rec-62056-org",rec-10901-org," dut"," f"," 32"," 19840417"," ms"," jasper"," frederiks"," qld"," wonbah forest"," 3150"," 11"," henty street"," "," 3 91092653"," 8438509"," 3"," NoRole",1294
"
rec-82222-org",rec-31092-org," usa"," f"," 26"," 19901227"," ms"," harry"," blake"," "," sheidow park"," 5108"," 170"," chermside street"," ravensbrook"," 03 13790321"," 8659704"," 9"," NoRole",1295
"
rec-9454-org",rec-66027-org," por"," f"," 26"," 19900619"," ms"," teileah"," "," wa"," ikewa"," 2615"," 45"," balfour crescent"," "," 8 40772658"," 7924424"," 7"," NoRole",1296
"
rec-62713-org",rec-93674-org," eng"," f"," 31"," 19850504"," "," melissa"," clausson"," qld"," forestdale"," 2550"," 22"," "," "," 613 50872954"," 8843450"," 4"," NoRole",1297
"
rec-76198-org",rec-47322-org," ind"," "," 9"," 20070706"," "," bianca"," chidambaram"," nsw"," copeland"," 2305"," 764"," kidgell place"," "," 612 11369431"," 3890335"," 3"," NoRole",1298
"
rec-73663-org",rec-67486-org," ind"," f"," 30"," 19860207"," "," jaime"," sandhu"," tas"," judbury"," 2042"," 10"," aspley place"," gostwyck"," "," 3598700"," 5"," NoRole",1299
"
rec-41646-org",rec-27461-org," ind"," f"," 33"," 19830507"," "," joshua"," suneina"," nsw"," wallarah"," 3129"," 124"," clermont street"," "," 612 95003520"," 9046903"," 3"," NoRole",1300
"
rec-46391-org",rec-65378-org," "," f"," "," 19950429"," mr"," aaron"," wilkins"," nsw"," cheltenham"," 6168"," 30"," christmas street"," lakewood estate"," 02 21368107"," 6191952"," 4"," NoRole",1301
"
rec-93949-org",rec-53111-org," swe"," f"," 30"," "," ms"," charlotte"," brannstrom"," tas"," loccota"," 5065"," 7"," bingle street"," "," 617 16206801"," 6008049"," 3"," NoRole",1302
"
rec-63641-org",rec-8261-org," chi"," f"," 21"," 19950521"," mr"," victoria"," kui"," qld"," moggill"," 3230"," 7"," tuck place"," "," 3 37123620"," 8816529"," 1"," NoRole",1303
"
rec-44792-dup-0",rec-60281-org," eng"," f"," 20"," 19961 14"," ms"," ame ia"," spear"," nsw"," barmedman"," 4811"," 9"," derrington crescent"," "," 02 61983259"," 5324581"," 4"," NoRole",1304
"
rec-24808-org",rec-99363-org," unk"," "," "," 19730419"," "," harrison"," abat"," vic"," casterton"," 3132"," 31"," perry drive"," carowood"," 08 18751260"," 7717241"," 9"," NoRole",1305
"
rec-22509-org",rec-23697-org," eng"," "," "," 19331227"," "," joshua"," georgeson"," nsw"," louth"," 2117"," 96"," markell place"," "," 2 52211603"," 4489382"," 6"," NoRole",1306
"
rec-73572-org",rec-29350-org," jap"," f"," 28"," 19881124"," "," lucinda"," makino"," vic"," rosebud"," 3140"," 301"," lort place"," "," 618 32029351"," 9631691"," 4"," NoRole",1307
"
rec-71614-dup-0",rec-65066-org," ger"," d"," 22"," 19940920"," "," jacinta"," schuler"," vic"," nyah"," 2515"," 19"," fitzherbert place"," "," "," 1004921"," 4"," NoRole",1308
"
rec-94916-org",rec-71108-org," chi"," f"," 31"," 19851212"," ms"," caresse"," hor"," nsw"," engadine"," 7291"," 12"," jerrabomberra avenue"," sorrento"," 612 63871846"," 8191513"," 6"," NoRole",1309
"
rec-84326-org",rec-96627-org," hun"," f"," 29"," 19870721"," "," monique"," dorati"," vic"," ross creek"," 3350"," 27"," wanganeen avenue"," "," 07 95874346"," 8459062"," 3"," NoRole",1310
"
rec-63770-org",rec-20757-org," ser"," f"," 12"," "," "," julia"," augustic"," wa"," wilyabrup"," 2166"," 5"," wheadon street"," unt 1"," 8 01766551"," 3975240"," 9"," NoRole",1311
"
rec-90250-org",rec-89657-org," ind"," f"," 35"," 19811109"," dr"," calvin"," visvakarman"," vic"," cambrian hill"," 6330"," 19"," dingo flats"," "," 08 77366038"," 6122180"," 3"," NoRole",1312
"
rec-56169-org",rec-94600-org," eng"," "," 26"," 19900729"," "," finlay"," thacker"," "," huonville"," 3660"," "," ebden street"," "," 03 16566254"," 6907745"," 1"," NoRole",1313
"
rec-7287-org",rec-3003-org," gre"," f"," 28"," 19880320"," "," ella"," gavrielides"," qld"," wrights creek"," 2259"," 104"," kent street"," little scrubby"," 03 08709450"," 6092774"," 4"," NoRole",1314
"
rec-89484-org",rec-63586-org," usa"," f"," 12"," 20041117"," "," zachary"," fung"," nsw"," dareton"," 6050"," 30"," tarrant crescent"," "," 2 82199846"," 9846716"," 9"," NoRole",1315
"
rec-60362-org",rec-19082-org," pak"," m"," 29"," 19871130"," "," emiily"," nutkani"," nsw"," colly blue"," 3140"," 41"," eldridge street"," "," 612 37904783"," 4815262"," 2"," NoRole",1316
"
rec-99350-dup-1",rec-68394-org," fre"," f"," 22"," 19941122"," ms"," nicholas"," quentin"," sa"," auldana"," 2168"," 1"," koral place"," moorilyah"," 04 42171342"," 3612034"," 7"," NoRole",1317
"
rec-23991-org",rec-56805-org," tur"," "," 34"," 19820226"," hon"," noah"," dogramaci"," sa"," springfield"," 4511"," 56"," blaxland crescent"," "," 7 20402287"," 7007319"," 4"," NoRole",1318
"
rec-7870-org",rec-98337-org," eng"," f"," 27"," 19891231"," "," elly"," quincey"," "," mitcham"," 5253"," 25"," burkitt street"," "," 07 00232863"," 5915304"," 6"," NoRole",1319
"
rec-58542-org",rec-76345-org," chi"," m"," 21"," 19950803"," "," nathan"," choi"," qld"," chirn park"," 5088"," 6"," sidaway street"," glenhay"," 3 37793052"," 5589147"," 0"," NoRole",1320
"
rec-99743-org",rec-38174-org," ara"," f"," 27"," 19890808"," ms"," benjamin"," qadriyyah"," nsw"," eugowra"," 3135"," 110"," kareelah vista"," "," 2 78225520"," 4947847"," 8"," NoRole",1321
"
rec-74993-org",rec-17881-org," ara"," f"," 33"," 19831101"," "," nicholas"," tulayhah"," nsw"," bega"," 7249"," 50"," coxen street"," shalvah"," 2 76810847"," 1827815"," 0"," NoRole",1322
"
rec-40523-org",rec-59522-org," chi"," f"," 8"," 20080131"," mr"," michael"," thum"," wa"," nolba"," 4207"," 49"," ivo whitton circuit"," myranda"," 618 29304441"," 8203909"," 1"," NoRole",1323
"
rec-14264-org",rec-57771-org," chi"," f"," 24"," 19920204"," "," chloe"," huang"," nsw"," tomago"," 2594"," 23"," waratah street"," rosetta village"," "," 8585804"," 6"," NoRole",1324
"
rec-29192-org",rec-82675-org," eng"," f"," 37"," 19790602"," "," imogen"," reynell"," qld"," walkerston"," 2251"," 245"," reader court"," "," 03 40078889"," 4865917"," 1"," NoRole",1325
"
rec-64080-org",rec-88472-org," ser"," f"," 30"," 19861210"," mr"," nathan"," brodovic"," qld"," st ives"," 3152"," 32"," brereton street"," moonkirra"," 613 13121248"," 5618278"," 2"," NoRole",1326
"
rec-43646-dup-0",rec-55965-org," unk"," f"," 28"," 19880512"," ms"," clodagh"," abbatista"," qld"," morpet "," 2715"," z"," jasper close"," kamala"," 04 76422852"," 5042008"," 5"," NoRole",1327
"
rec-94259-org",rec-34394-org," chi"," "," 34"," 19820331"," "," luke"," jyau"," nsw"," harden"," 2233"," 9"," mirrabucca crescent"," "," 02 21563443"," 6232062"," 1"," NoRole",1328
"
rec-60767-org",rec-8374-org," ind"," m"," 34"," 19820607"," "," blake"," srivatsan"," vic"," yeo"," 7015"," 478"," stonehaven crescent"," coralyn"," 8 89776114"," 5464809"," 8"," NoRole",1329
"
rec-59586-dup-1",rec-13576-org," ind"," f"," 12"," 20041030"," "," jake"," xandramouli"," qld"," barrinkun"," 2168"," 416"," plowman place"," jarroo"," 613 88425185"," 7585176"," 3"," NoRole",1330
"
rec-66118-org",rec-23509-org," usa"," "," 24"," 19921006"," "," emiily"," gaines"," nsw"," bourke"," 6164"," 5"," luffman crescent"," "," 612 55548901"," 6947309"," 0"," NoRole",1331
"
rec-5840-org",rec-77914-org," usa"," f"," "," 19480518"," mr"," molly"," daugherty"," vic"," northgate"," "," 2"," namadgi circuit"," "," 07 38555896"," 3556496"," 1"," NoRole",1332
"
rec-98659-org",rec-74258-org," eng"," f"," 37"," 19790624"," pfc"," joshua"," danniel"," vic"," doncaster heights"," 7109"," 4"," shakespeare crescent"," "," 08 81023069"," 9015864"," 8"," NoRole",1333
"
rec-38434-dup-1",rec-69420-org," pak"," f"," 29"," "," "," declen"," sarwani"," "," whitton"," 2611"," 7 0"," caley crescent"," wexford"," 08 29364758"," 60518 1"," 0"," NoRole",1334
"
rec-8884-org",rec-3289-org," usa"," f"," 7"," 20090308"," "," pia"," young"," sa"," padthaway"," 3047"," 62"," brisbane avenue"," "," 07 84706032"," 8845775"," 1"," NoRole",1335
"
rec-47917-org",rec-20947-org," ger"," f"," 29"," 19870916"," "," chevonne"," pesseingimpel"," nsw"," turvey park"," 3871"," 25"," bottrill street"," tiberoo"," 612 63932613"," 9906171"," 0"," NoRole",1336
"
rec-41805-dup-1",rec-42375-org," unk"," f"," "," "," "," keaton"," straw"," fic"," "," 2144"," 43"," mainwaring rich sircuit"," "," 08 71682406"," 7279226"," 2"," NoRole",1337
"
rec-85329-org",rec-78132-org," unk"," f"," 30"," 19860611"," "," jack"," abadi"," vic"," tyabb"," 3220"," 45"," blackwell circuit"," "," 618 13382403"," 6303755"," 1"," NoRole",1338
"
rec-97675-org",rec-9047-org," usa"," f"," 34"," "," ms"," yasmin"," gordon"," qld"," junction view"," 3135"," 625"," smalley circuit"," "," 03 56130645"," 6178583"," 8"," NoRole",1339
"
rec-40802-org",rec-13181-org," chi"," f"," "," 19430417"," ms"," kaitlyn"," yuk"," nsw"," bell"," 6028"," 53"," daglish street"," "," 07 29598491"," 4111221"," 4"," NoRole",1340
"
rec-13828-org",rec-48164-org," gre"," m"," 32"," "," "," tess"," theofilopoulou"," nsw"," holbrook"," 3723"," 14"," shumack street"," kyalla"," 612 95330506"," 5834357"," 1"," NoRole",1341
"
rec-91658-org",rec-84771-org," unk"," "," 25"," 19911105"," "," jack"," stratou"," "," lemon tree passage"," 2480"," 360"," meiklejohn place"," "," 02 67552344"," 8047411"," 8"," NoRole",1342
"
rec-19217-org",rec-58586-org," "," f"," 36"," 19801117"," "," chloe"," sok"," nsw"," broken head"," 3207"," 27"," macfarland crescent"," robynvale"," 612 56899543"," 3569628"," 4"," NoRole",1343
"
rec-7335-org",rec-74589-org," usa"," f"," "," 19740330"," mr"," ryan"," barnett"," tas"," mitcham"," 6162"," 7"," allan street"," "," 617 39715942"," 9377786"," 6"," NoRole",1344
"
rec-81753-dup-0",rec-62909-org," "," m"," 21"," 19950314"," ms"," esther"," lowe"," "," gaveb"," 4655"," 15"," comrie street"," marian grv retirement vlge"," 08 28001473"," 5360232"," 1"," NoRole",1345
"
rec-93661-org",rec-75030-org," usa"," m"," 28"," 19880725"," mr"," brock"," mullins"," qld"," oxley"," 4854"," 24"," "," "," 03 52905653"," 7519631"," 3"," NoRole",1346
"
rec-51790-dup-1",rec-83915-org," usa"," m"," 22"," 19940904"," ms"," isabella"," winters"," nsw"," granfill"," 2282"," 10"," horton close"," "," 2 60772376"," 4055546"," 4"," NoRole",1347
"
rec-73016-org",rec-22719-org," eng"," f"," 35"," 19810927"," "," bree"," mckenna"," sa"," carrickalinga"," 2076"," 77"," landsborough street"," "," 7 63442010"," 4407586"," 2"," NoRole",1348
"
rec-15384-org",rec-5927-org," eng"," f"," 29"," 19870208"," ms"," marcus"," bonney"," nsw"," mayfield east"," 3139"," 30"," moseley place"," "," 612 21646221"," 8168975"," 4"," NoRole",1349
"
rec-51764-org",rec-26380-org," fin"," f"," 20"," "," ms"," joel"," linna"," sa"," rosebud"," 4019"," 23"," fitzhardinge crescent"," "," 07 04183253"," 2567817"," 8"," NoRole",1350
"
rec-40103-org",rec-49383-org," usa"," f"," "," 19771206"," "," lucas"," stanley"," sa"," charleston"," 2620"," 67"," mcconnel crescent"," "," 7 91300970"," 6071240"," 7"," NoRole",1351
